type,issue_number,created_at,closed_at,labels,state,author,pr_number
issue,64324.0,2023-11-21,,['Tools'],open,zpavlinovic,
issue,64323.0,2023-11-21,,"['NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,64322.0,2023-11-21,,"['OS-OpenBSD', 'NeedsInvestigation', 'arch-386', 'compiler/runtime']",open,bcmills,
issue,64321.0,2023-11-21,,['NeedsInvestigation'],open,gopherbot,
issue,64320.0,2023-11-21,,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64319.0,2023-11-21,2023-11-21,[],closed,laboger,
issue,64318.0,2023-11-21,,"['NeedsInvestigation', 'release-blocker', 'compiler/runtime']",open,bcmills,
issue,64317.0,2023-11-21,,"['Testing', 'NeedsFix']",open,bcmills,
issue,64316.0,2023-11-21,,"['NeedsInvestigation', 'pkgsite']",open,mrngm,
issue,64315.0,2023-11-21,,['NeedsInvestigation'],open,claesbuckwalter,
issue,64314.0,2023-11-21,,['Proposal'],open,empijei,
issue,64311.0,2023-11-21,2023-11-21,[],closed,dreisBHT,
issue,64310.0,2023-11-21,,"['NeedsInvestigation', 'FeatureRequest', 'compiler/runtime']",open,znkr,
issue,64309.0,2023-11-21,,['Proposal'],open,hebelsan,
issue,64308.0,2023-11-21,,"['Unfortunate', 'WaitingForInfo', 'NeedsInvestigation', 'compiler/runtime']",open,oliverpool,
issue,64307.0,2023-11-21,,"['WaitingForInfo', 'NeedsInvestigation']",open,wawababe,
issue,64306.0,2023-11-21,2023-11-21,['Proposal'],closed,Andrew-M-C,
issue,64305.0,2023-11-21,2023-11-21,"['pkgsite', 'pkgsite/package-removal']",closed,MartinForReal,
issue,64304.0,2023-11-21,2023-11-21,['pkgsite'],closed,teovilo,
issue,64303.0,2023-11-21,,"['Documentation', 'help wanted', 'NeedsFix', 'GoCommand']",open,your-diary,
issue,64302.0,2023-11-21,2023-11-21,['NeedsInvestigation'],closed,gopherbot,
issue,64301.0,2023-11-21,,"['gopls', 'Tools']",open,findleyr,
issue,64298.0,2023-11-21,,"['Proposal', 'WaitingForInfo']",open,flc1125,
issue,64297.0,2023-11-21,2023-11-21,"['gopls', 'Tools']",closed,dashazi1806,
issue,64295.0,2023-11-20,,[],open,adonovan,
issue,64294.0,2023-11-20,,"['NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,64293.0,2023-11-20,,"['NeedsInvestigation', 'GoCommand']",open,timothy-king,
issue,64292.0,2023-11-20,,[],open,adonovan,
issue,64291.0,2023-11-20,,"['gopls', 'Tools']",open,findleyr,
issue,64290.0,2023-11-20,,"['NeedsInvestigation', 'arch-ppc64x', 'compiler/runtime']",open,findleyr,
issue,64289.0,2023-11-20,,['NeedsInvestigation'],open,gopherbot,
issue,64288.0,2023-11-20,2023-11-20,[],closed,Meisamrzp,
issue,64287.0,2023-11-20,2023-11-20,[],closed,Meisamrzp,
issue,64286.0,2023-11-20,,"['NeedsFix', 'GoCommand']",open,joyzheng,
issue,64285.0,2023-11-20,,"['NeedsFix', 'arch-riscv', 'compiler/runtime']",open,bcmills,
issue,64284.0,2023-11-20,,"['NeedsInvestigation', 'release-blocker', 'arch-ppc64x', 'arch-s390x', 'arch-mips']",open,bcmills,
issue,64283.0,2023-11-20,,"['Documentation', 'help wanted', 'NeedsFix', 'compiler/runtime']",open,mauri870,
issue,64282.0,2023-11-20,,"['NeedsInvestigation', 'GoCommand']",open,marjus45,
issue,64281.0,2023-11-20,2023-11-21,"['Testing', 'NeedsFix']",closed,qiulaidongfeng,
issue,64280.0,2023-11-20,,"['Documentation', 'NeedsFix']",open,johannes-riecken,
issue,64279.0,2023-11-20,,"['pkgsite', 'pkgsite/package-removal']",open,andersjohnsen,
issue,64278.0,2023-11-20,2023-11-20,['pkgsite'],closed,teovilo,
issue,64277.0,2023-11-20,,"['NeedsFix', 'release-blocker']",open,rsc,
issue,64276.0,2023-11-20,,"['NeedsFix', 'compiler/runtime']",open,rsc,
issue,64275.0,2023-11-20,2023-11-20,"['NeedsInvestigation', 'GoCommand']",closed,jingyuanliang,
issue,64274.0,2023-11-20,2023-11-20,[],closed,lkeix,
issue,64272.0,2023-11-20,,"['Performance', 'NeedsInvestigation', 'compiler/runtime']",open,go101,
issue,64271.0,2023-11-20,,['Proposal'],open,win5do,
issue,64269.0,2023-11-19,2023-11-20,"['OS-Darwin', 'Builders', 'NeedsInvestigation']",closed,gopherbot,
issue,64267.0,2023-11-19,2023-11-21,"['WaitingForInfo', 'gopls', 'Tools']",closed,raghvenders,
issue,64266.0,2023-11-19,,"['help wanted', 'FeatureRequest', 'gopls', 'Tools']",open,vikblom,
issue,64265.0,2023-11-19,2023-11-19,[],closed,Russkiygolod1993,
issue,64264.0,2023-11-19,2023-11-19,[],closed,jayofelony,
issue,64262.0,2023-11-19,,['Proposal'],open,qiulaidongfeng,
issue,64261.0,2023-11-19,2023-11-20,"['OS-OpenBSD', 'NeedsInvestigation', 'arch-arm64', 'compiler/runtime']",closed,rpn32,
issue,64259.0,2023-11-19,2023-11-19,[],closed,Msadegh18,
issue,64257.0,2023-11-18,,"['NeedsInvestigation', 'compiler/runtime']",open,qiulaidongfeng,
issue,64256.0,2023-11-18,,"['NeedsInvestigation', 'compiler/runtime']",open,qiulaidongfeng,
issue,64255.0,2023-11-18,,['NeedsDecision'],open,qiulaidongfeng,
issue,64254.0,2023-11-18,,"['NeedsInvestigation', 'vulncheck or vulndb']",open,gopherbot,
issue,64253.0,2023-11-17,,"['NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,64252.0,2023-11-17,,['NeedsInvestigation'],open,gopherbot,
issue,64251.0,2023-11-17,,"['help wanted', 'OS-Solaris', 'NeedsInvestigation']",open,panjf2000,
issue,64250.0,2023-11-17,2023-11-17,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64249.0,2023-11-17,2023-11-17,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64248.0,2023-11-17,,"['NeedsInvestigation', 'release-blocker']",open,mateusz834,
issue,64247.0,2023-11-17,2023-11-17,[],closed,titpetric,
issue,64246.0,2023-11-17,,"['NeedsInvestigation', 'compiler/runtime']",open,sethvargo,
issue,64245.0,2023-11-17,2023-11-21,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64244.0,2023-11-17,2023-11-17,"['gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64243.0,2023-11-17,2023-11-17,"['gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64242.0,2023-11-17,2023-11-17,"['gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64241.0,2023-11-17,,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64240.0,2023-11-17,2023-11-17,"['gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64239.0,2023-11-17,,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64238.0,2023-11-17,,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64237.0,2023-11-17,,"['gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64236.0,2023-11-17,,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64235.0,2023-11-17,,"['gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64234.0,2023-11-17,2023-11-17,"['gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64233.0,2023-11-17,,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64232.0,2023-11-17,2023-11-17,[],closed,benorgil,
issue,64231.0,2023-11-17,,"['NeedsInvestigation', 'compiler/runtime']",open,grantseltzer,
issue,64229.0,2023-11-17,,"['NeedsInvestigation', 'gopls', 'Tools']",open,gopherbot,
issue,64228.0,2023-11-17,,"['LanguageChange', 'v2', 'Proposal', 'WaitingForInfo', 'error-handling']",open,xiaokentrl,
issue,64226.0,2023-11-17,2023-11-17,['Proposal'],closed,peterwillcn,
issue,64223.0,2023-11-17,2023-11-17,[],closed,learneryork,
issue,64222.0,2023-11-17,,"['Performance', 'NeedsInvestigation', 'compiler/runtime']",open,qiulaidongfeng,
issue,64216.0,2023-11-17,,['NeedsInvestigation'],open,WeidiDeng,
issue,64224.0,2023-11-17,,"['gopls', 'Tools']",open,alecthomas,
issue,64225.0,2023-11-17,,"['gopls', 'Tools']",open,muse-jimmy,
issue,64215.0,2023-11-16,,"['OS-Darwin', 'NeedsFix']",open,iamcalledrob,
issue,64213.0,2023-11-16,2023-11-20,"['Builders', 'NeedsFix']",closed,cagedmantis,
issue,64212.0,2023-11-16,2023-11-20,"['Builders', 'NeedsFix']",closed,cagedmantis,
issue,64211.0,2023-11-16,,['Proposal'],open,drakkan,
issue,64210.0,2023-11-16,,['Proposal'],open,extemporalgenome,
issue,64209.0,2023-11-16,2023-11-16,"['release-blocker', 'compiler/runtime']",closed,prattmic,
issue,64208.0,2023-11-16,,"['NeedsFix', 'early-in-cycle', 'compiler/runtime']",open,griesemer,
issue,64207.0,2023-11-16,,"['OS-Darwin', 'Proposal']",open,dmitshur,
issue,64206.0,2023-11-16,,['NeedsInvestigation'],open,Izbitzer,
issue,64205.0,2023-11-16,2023-11-17,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64204.0,2023-11-16,2023-11-20,['compiler/runtime'],closed,qiulaidongfeng,
issue,64203.0,2023-11-16,2023-11-16,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64201.0,2023-11-16,2023-11-17,"['pkgsite', 'pkgsite/package-removal']",closed,roman-khimov,
issue,64200.0,2023-11-16,,"['OS-Windows', 'release-blocker', 'compiler/runtime']",open,qiulaidongfeng,
issue,64199.0,2023-11-16,2023-11-17,"['Documentation', 'Tools', 'Analysis']",closed,uffy,
issue,64197.0,2023-11-16,,"['Proposal', 'generics', 'TypeInference']",open,pat42smith,
issue,64196.0,2023-11-16,2023-11-16,['Proposal'],closed,QuentinFAIDIDE,
issue,64195.0,2023-11-16,,"['Builders', 'NeedsFix']",open,cherrymui,
issue,64194.0,2023-11-15,,['Proposal'],open,dancojocaru2000,
issue,64193.0,2023-11-15,,"['Unfortunate', 'Proposal', 'GoCommand']",open,bcmills,
issue,64191.0,2023-11-15,2023-11-20,"['gopls', 'Tools']",closed,findleyr,
issue,64190.0,2023-11-15,2023-11-15,"['NeedsInvestigation', 'arch-arm64']",closed,shaneHowearth,
issue,64189.0,2023-11-15,2023-11-17,['NeedsFix'],closed,thanm,
issue,64188.0,2023-11-15,2023-11-16,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64187.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64186.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64185.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64184.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64183.0,2023-11-15,2023-11-15,[],closed,Alonekkpthpttall,
issue,64182.0,2023-11-15,2023-11-15,['vulncheck or vulndb'],closed,Alonekkpthpttall,
issue,64181.0,2023-11-15,,"['OS-Windows', 'NeedsInvestigation', 'compiler/runtime']",open,SamuelVeloce,
issue,64179.0,2023-11-15,,['NeedsInvestigation'],open,powellnorma,
issue,64178.0,2023-11-15,,"['NeedsInvestigation', 'gopls', 'Tools']",open,rogeryk,
issue,64177.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64176.0,2023-11-15,,"['Builders', 'NeedsFix', 'new-builder']",open,mengzhuo,
issue,64175.0,2023-11-15,2023-11-17,"['pkgsite', 'pkgsite/package-removal']",closed,nywilken,
issue,64174.0,2023-11-15,,['Proposal'],open,Nasfame,
issue,64173.0,2023-11-15,,"['WaitingForInfo', 'NeedsInvestigation', 'compiler/runtime']",open,joepadmiraal,
issue,64172.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64171.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64170.0,2023-11-15,,"['NeedsInvestigation', 'compiler/runtime']",open,sherif-elmetainy,
issue,64169.0,2023-11-15,,['Documentation'],open,jba,
issue,64167.0,2023-11-15,2023-11-15,"['OS-FreeBSD', 'NeedsInvestigation', 'arch-riscv', 'compiler/runtime']",closed,gopherbot,
issue,64166.0,2023-11-15,2023-11-15,[],closed,LenaBullens,
issue,64165.0,2023-11-15,2023-11-15,[],closed,flc1125,
issue,64164.0,2023-11-15,,['WaitingForInfo'],open,rawat-divyanshu,
issue,64162.0,2023-11-15,,"['Proposal', 'GoCommand']",open,flimzy,
issue,64161.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64159.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64160.0,2023-11-15,,"['NeedsInvestigation', 'telemetry']",open,gopherbot,
issue,64158.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64157.0,2023-11-15,,"['NeedsInvestigation', 'telemetry']",open,gopherbot,
issue,64156.0,2023-11-15,,"['NeedsInvestigation', 'telemetry']",open,gopherbot,
issue,64154.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64153.0,2023-11-15,2023-11-16,"['NeedsInvestigation', 'release-blocker', 'compiler/runtime']",closed,RuinanSun,
issue,64152.0,2023-11-15,,['NeedsInvestigation'],open,sedyh,
issue,64151.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64150.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64149.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64148.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64147.0,2023-11-15,2023-11-17,"['gopls', 'Tools']",closed,adonovan,
issue,64146.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64145.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64143.0,2023-11-15,2023-11-15,"['OS-Darwin', 'NeedsInvestigation', 'Debugging', 'compiler/runtime']",closed,gongxulei,
issue,64142.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64141.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64140.0,2023-11-15,2023-11-15,[],closed,zhujintao,
issue,64139.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64138.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64137.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64135.0,2023-11-15,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64134.0,2023-11-15,,"['NeedsInvestigation', 'arch-loong64', 'compiler/runtime']",open,gopherbot,
issue,64133.0,2023-11-14,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64132.0,2023-11-14,,"['Documentation', 'NeedsFix']",open,3052,
issue,64131.0,2023-11-14,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64130.0,2023-11-14,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64129.0,2023-11-14,2023-11-14,['NeedsInvestigation'],closed,gopherbot,
issue,64128.0,2023-11-14,2023-11-14,['NeedsInvestigation'],closed,gopherbot,
issue,64127.0,2023-11-14,,['Proposal'],open,griesemer,
issue,64126.0,2023-11-14,2023-11-14,['NeedsInvestigation'],closed,gopherbot,
issue,64125.0,2023-11-14,2023-11-14,['NeedsInvestigation'],closed,gopherbot,
issue,64124.0,2023-11-14,2023-11-15,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64123.0,2023-11-14,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64122.0,2023-11-14,2023-11-15,['NeedsInvestigation'],closed,gopherbot,
issue,64121.0,2023-11-14,2023-11-16,"['gopls', 'Tools']",closed,findleyr,
issue,64120.0,2023-11-14,2023-11-14,['NeedsInvestigation'],closed,gopherbot,
issue,64119.0,2023-11-14,,"['NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,64118.0,2023-11-14,,"['LanguageChange', 'v2', 'Proposal']",open,raghvenders,
issue,64116.0,2023-11-14,,['Proposal'],open,justpretending,
issue,64115.0,2023-11-14,2023-11-14,[],closed,gavD,
issue,64114.0,2023-11-14,,"['gopls', 'Tools']",open,tttoad,
issue,64113.0,2023-11-14,,"['NeedsFix', 'release-blocker', 'compiler/runtime']",open,mauri870,
issue,64112.0,2023-11-14,,['vulncheck or vulndb'],open,porridge,
issue,64111.0,2023-11-14,,"['NeedsInvestigation', 'compiler/runtime']",open,gucio321,
issue,64110.0,2023-11-14,,"['OS-Darwin', 'Builders', 'NeedsInvestigation']",open,gopherbot,
issue,64109.0,2023-11-14,2023-11-14,[],closed,zengfr,
issue,64108.0,2023-11-14,,"['Documentation', 'help wanted', 'NeedsFix']",open,DylanSp,
issue,64106.0,2023-11-13,2023-11-14,"['NeedsFix', 'release-blocker', 'compiler/runtime']",closed,kevinburke,
issue,64104.0,2023-11-13,,"['WaitingForInfo', 'NeedsInvestigation', 'GoCommand', 'modules']",open,LordPraslea,
issue,64103.0,2023-11-13,,['Proposal'],open,pgaskin,
issue,64102.0,2023-11-13,2023-11-13,[],closed,ruhankhandakar,
issue,64101.0,2023-11-13,2023-11-13,[],closed,ncw,
issue,64100.0,2023-11-13,2023-11-13,['NeedsInvestigation'],closed,gopherbot,
issue,64099.0,2023-11-13,2023-11-13,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64098.0,2023-11-13,2023-11-13,['NeedsInvestigation'],closed,gopherbot,
issue,64096.0,2023-11-13,2023-11-13,"['NeedsInvestigation', 'arch-ppc64x', 'compiler/runtime']",closed,gopherbot,
issue,64095.0,2023-11-13,,['Proposal'],open,pgaskin,
issue,64094.0,2023-11-13,,"['Security', 'help wanted', 'NeedsInvestigation']",open,spikecurtis,
issue,64093.0,2023-11-13,2023-11-15,['Tools'],closed,didebughu,
issue,64090.0,2023-11-13,,['Proposal'],open,mitioshi,
issue,64089.0,2023-11-13,2023-11-13,"['NeedsInvestigation', 'gopls', 'Tools']",closed,myitcv,
issue,64087.0,2023-11-12,2023-11-21,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64086.0,2023-11-12,2023-11-18,"['gopls', 'Tools', 'gopls/telemetry-wins']",closed,adonovan,
issue,64085.0,2023-11-12,,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/telemetry-wins']",open,adonovan,
issue,64084.0,2023-11-12,2023-11-12,[],closed,MakIcon,
issue,64083.0,2023-11-12,,"['gopls', 'Tools', 'gopls/imports']",open,findleyr,
issue,64082.0,2023-11-12,2023-11-12,['compiler/runtime'],closed,aimuz,
issue,64081.0,2023-11-12,2023-11-12,['Proposal'],closed,mpldr,
issue,64079.0,2023-11-12,2023-11-12,"['LanguageChange', 'v2', 'Proposal']",closed,checkm4ted,
issue,64078.0,2023-11-12,,"['FeatureRequest', 'gopls', 'Tools']",open,tttoad,
issue,64073.0,2023-11-11,,"['CherryPickApproved', 'compiler/runtime']",open,gopherbot,
issue,64072.0,2023-11-11,2023-11-11,['pkgsite'],closed,thanhhai1234,
issue,64071.0,2023-11-11,2023-11-11,[],closed,inso,
issue,64068.0,2023-11-10,,"['gopls', 'Tools']",open,bcmills,
issue,64067.0,2023-11-10,2023-11-13,"['NeedsFix', 'release-blocker', 'compiler/runtime']",closed,mknyszek,
issue,64066.0,2023-11-10,,"['Builders', 'NeedsInvestigation']",open,dmitshur,
issue,64065.0,2023-11-10,2023-11-10,"['NeedsInvestigation', 'Tools']",closed,gopherbot,
issue,64064.0,2023-11-10,,"['Builders', 'NeedsInvestigation']",open,cagedmantis,
issue,64063.0,2023-11-10,2023-11-15,"['NeedsInvestigation', 'release-blocker', 'compiler/runtime']",closed,gopherbot,
issue,64062.0,2023-11-10,2023-11-10,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64061.0,2023-11-10,2023-11-14,"['NeedsFix', 'release-blocker', 'compiler/runtime']",closed,mknyszek,
issue,64060.0,2023-11-10,,"['NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,64059.0,2023-11-10,2023-11-10,"['NeedsFix', 'release-blocker', 'compiler/runtime']",closed,bcmills,
issue,64057.0,2023-11-10,2023-11-10,[],closed,Chise1,
issue,64055.0,2023-11-10,2023-11-10,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64054.0,2023-11-10,2023-11-10,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64053.0,2023-11-10,2023-11-13,"['pkgsite', 'pkgsite/package-removal']",closed,bgentry,
issue,64051.0,2023-11-10,,['WaitingForInfo'],open,PaulForgey-Discovery,
issue,64050.0,2023-11-09,2023-11-13,"['NeedsInvestigation', 'compiler/runtime']",closed,gopherbot,
issue,64049.0,2023-11-09,,"['NeedsFix', 'release-blocker', 'compiler/runtime']",open,mknyszek,
issue,64048.0,2023-11-09,2023-11-10,"['NeedsFix', 'compiler/runtime']",closed,mknyszek,
issue,64047.0,2023-11-09,,['Proposal'],open,rolandshoemaker,
issue,64046.0,2023-11-09,,['Proposal'],open,Nasfame,
issue,64045.0,2023-11-09,,"['Documentation', 'NeedsInvestigation']",open,vhakulinen,
issue,64044.0,2023-11-09,,"['Documentation', 'NeedsFix', 'compiler/runtime']",open,bcmills,
issue,64043.0,2023-11-09,,['vulncheck or vulndb'],open,tatianab,
issue,64042.0,2023-11-09,,['vulncheck or vulndb'],open,tatianab,
issue,64041.0,2023-11-09,,"['Security', 'release-blocker', 'CherryPickApproved']",open,gopherbot,
issue,64040.0,2023-11-09,,"['Security', 'release-blocker', 'CherryPickApproved']",open,gopherbot,
issue,64039.0,2023-11-09,2023-11-09,[],closed,prymitive,
issue,64038.0,2023-11-09,,"['RaceDetector', 'NeedsInvestigation', 'compiler/runtime']",open,bcmills,
issue,64037.0,2023-11-09,,"['help wanted', 'FeatureRequest', 'gopls', 'Tools']",open,rogeryk,
issue,64036.0,2023-11-09,2023-11-09,[],closed,prr123,
issue,64035.0,2023-11-09,2023-11-09,"['gopls', 'Tools']",closed,coderj001,
issue,64034.0,2023-11-09,2023-11-13,['NeedsFix'],closed,holiman,
issue,64033.0,2023-11-09,,"['NeedsFix', 'release-blocker']",open,catenacyber,
issue,64032.0,2023-11-09,2023-11-09,[],closed,gucio321,
issue,64031.0,2023-11-09,,"['NeedsInvestigation', 'compiler/runtime']",open,aimuz,
issue,64030.0,2023-11-09,,"['NeedsInvestigation', 'compiler/runtime']",open,vlasisPit,
issue,64029.0,2023-11-09,,"['NeedsInvestigation', 'mobile']",open,Gaal123,
issue,64028.0,2023-11-09,2023-11-09,"['Security', 'OS-Windows', 'NeedsInvestigation', 'release-blocker']",closed,calmh,
issue,64026.0,2023-11-09,2023-11-09,[],closed,superajun-wsj,
issue,64023.0,2023-11-08,,"['gopls', 'Tools']",open,findleyr,
issue,64022.0,2023-11-08,,"['NeedsInvestigation', 'GoCommand']",open,bcmills,
issue,64021.0,2023-11-08,2023-11-08,['NeedsInvestigation'],closed,gopherbot,
issue,64020.0,2023-11-08,,"['NeedsInvestigation', 'compiler/runtime']",open,yznima,
issue,64019.0,2023-11-08,,"['Testing', 'NeedsFix', 'GoCommand']",open,bcmills,
issue,64018.0,2023-11-08,2023-11-08,['NeedsInvestigation'],closed,gopherbot,
issue,64017.0,2023-11-08,2023-11-08,"['Testing', 'GoCommand']",closed,bcmills,
issue,64016.0,2023-11-08,,"['NeedsFix', 'proxy.golang.org']",open,bcmills,
issue,64015.0,2023-11-08,2023-11-08,['WaitingForInfo'],closed,bentcoder,
issue,64014.0,2023-11-08,,"['NeedsInvestigation', 'GoCommand', 'compiler/runtime']",open,bcmills,
issue,64013.0,2023-11-08,2023-11-09,['Documentation'],closed,gazerro,
issue,64012.0,2023-11-08,,"['Proposal', 'release-blocker']",open,mateusz834,
issue,64011.0,2023-11-08,2023-11-15,"['NeedsInvestigation', 'gopls', 'Tools', 'gopls/performance']",closed,findleyr,
issue,64010.0,2023-11-08,2023-11-08,"['NeedsInvestigation', 'GoCommand']",closed,gopherbot,
issue,64009.0,2023-11-08,2023-11-08,['NeedsInvestigation'],closed,gopherbot,
issue,64008.0,2023-11-08,,"['Proposal', 'GoCommand']",open,bcmills,
issue,64007.0,2023-11-08,,"['NeedsInvestigation', 'GoCommand']",open,lpar,
issue,64006.0,2023-11-08,,['NeedsInvestigation'],open,msteinert,
issue,64005.0,2023-11-08,2023-11-10,['WaitingForInfo'],closed,wulianglongrd,
issue,64004.0,2023-11-08,2023-11-08,['pkgsite'],closed,VEDANTDOKANIA,
issue,64000.0,2023-11-08,2023-11-08,"['Testing', 'NeedsFix']",closed,aimuz,
issue,63999.0,2023-11-08,,"['Performance', 'Proposal']",open,mauri870,
issue,63998.0,2023-11-08,2023-11-08,[],closed,prr123,
issue,63997.0,2023-11-08,,"['NeedsInvestigation', 'gopls', 'Tools']",open,koliyo,
issue,63996.0,2023-11-08,2023-11-08,[],closed,nodir-t,
issue,63995.0,2023-11-07,,"['OS-Darwin', 'WaitingForInfo', 'NeedsInvestigation']",open,sinukus,
issue,63994.0,2023-11-07,2023-11-07,"['Testing', 'CherryPickApproved', 'compiler/runtime']",closed,gopherbot,
issue,63993.0,2023-11-07,2023-11-07,"['Testing', 'NeedsFix', 'compiler/runtime']",closed,dmitshur,
issue,63992.0,2023-11-07,,"['Builders', 'NeedsFix']",open,cagedmantis,
issue,63991.0,2023-11-07,2023-11-15,"['Builders', 'NeedsFix']",closed,cagedmantis,
issue,63989.0,2023-11-07,,['NeedsInvestigation'],open,gopherbot,
issue,63988.0,2023-11-07,2023-11-07,"['GoCommand', 'CherryPickApproved']",closed,heschi,
issue,63987.0,2023-11-07,,['NeedsInvestigation'],open,shomron,
issue,63984.0,2023-11-07,,"['CherryPickApproved', 'compiler/runtime']",open,gopherbot,
issue,63983.0,2023-11-07,,"['CherryPickApproved', 'compiler/runtime']",open,gopherbot,
issue,63982.0,2023-11-07,,['Proposal'],open,dominikh,
issue,63981.0,2023-11-07,2023-11-07,"['WaitingForInfo', 'NeedsInvestigation', 'compiler/runtime']",closed,qqxhb,
issue,63979.0,2023-11-07,,['NeedsFix'],open,aimuz,
issue,63978.0,2023-11-07,,['NeedsInvestigation'],open,mateusz834,
issue,63977.0,2023-11-07,,['Proposal'],open,nnzv,
issue,63976.0,2023-11-07,2023-11-11,['Proposal'],closed,amiremohamadi,
issue,63975.0,2023-11-07,,['pkgsite'],open,viocha,
issue,63974.0,2023-11-07,2023-11-15,['NeedsFix'],closed,griesemer,
issue,63973.0,2023-11-06,,"['GoCommand', 'release-blocker', 'CherryPickApproved']",open,gopherbot,
issue,63972.0,2023-11-06,,"['GoCommand', 'release-blocker', 'CherryPickApproved']",open,gopherbot,
issue,63971.0,2023-11-06,2023-11-07,['NeedsInvestigation'],closed,gopherbot,
issue,63970.0,2023-11-06,,['Proposal'],open,Nasfame,
issue,63969.0,2023-11-06,2023-11-08,['NeedsFix'],closed,brycekahle,
issue,63968.0,2023-11-06,,"['NeedsFix', 'pkgsite']",open,findleyr,
