type,issue_number,created_at,closed_at,labels,state,author,pr_number
issue,53107.0,2023-11-21,,[],open,anthonychavis,
issue,53106.0,2023-11-21,,[],open,zygarios,
issue,53105.0,2023-11-21,,[],open,anthonychavis,
issue,53103.0,2023-11-21,,[],open,bgotink,
issue,53099.0,2023-11-21,2023-11-21,[],closed,budzichd,
issue,53096.0,2023-11-21,,['area: adev'],open,fleckc3,
issue,53095.0,2023-11-21,,"['area: aio', 'area: adev']",open,Gharantes,
issue,53094.0,2023-11-21,2023-11-21,[],closed,AntonioCait,
issue,53091.0,2023-11-21,2023-11-21,[],closed,ajaysingh-25,
issue,53090.0,2023-11-21,,['area: adev'],open,Assassinduck,
issue,53089.0,2023-11-21,,['area: i18n'],open,CodeAndWeb,
issue,53088.0,2023-11-21,,['area: adev'],open,anisabboud,
issue,53086.0,2023-11-21,2023-11-21,[],closed,rajendrakumaryadav,
issue,53085.0,2023-11-21,2023-11-21,[],closed,huineng,
issue,53083.0,2023-11-21,2023-11-21,[],closed,leo6104,
issue,53082.0,2023-11-21,,['area: adev'],open,calebthewood,
issue,53078.0,2023-11-21,,['area: adev'],open,racz16,
issue,53077.0,2023-11-21,,['area: adev'],open,racz16,
issue,53075.0,2023-11-20,,['area: adev'],open,racz16,
issue,53074.0,2023-11-20,,['area: adev-infra'],open,racz16,
issue,53073.0,2023-11-20,,['area: adev'],open,racz16,
issue,53070.0,2023-11-20,,['area: adev'],open,racz16,
issue,53068.0,2023-11-20,,"['area: migrations', 'core: control flow']",open,pweyrich,
issue,53067.0,2023-11-20,2023-11-20,[],closed,ajuni880,
issue,53066.0,2023-11-20,2023-11-20,[],closed,angemariya,
issue,53064.0,2023-11-20,2023-11-20,['area: router'],closed,troquatte,
issue,53060.0,2023-11-20,,['area: adev'],open,Tayuelo,
issue,53057.0,2023-11-20,,['area: aio'],open,antoninklopp,
issue,53053.0,2023-11-20,,"['help wanted', 'good first issue', 'area: adev']",open,veera20k,
issue,53052.0,2023-11-20,2023-11-20,[],closed,ben-spiller,
issue,53051.0,2023-11-20,,"['state: has PR', 'area: adev']",open,fleckc3,
issue,53050.0,2023-11-20,2023-11-20,[],closed,dagarint,
issue,53049.0,2023-11-20,2023-11-20,[],closed,octagony,
issue,53047.0,2023-11-20,,['area: adev'],open,veera20k,
issue,53046.0,2023-11-20,,"['area: testing', 'needs reproduction']",open,NavneetVaid,
issue,53044.0,2023-11-20,2023-11-20,[],closed,veera20k,
issue,53043.0,2023-11-20,2023-11-20,[],closed,alanzheng88,
issue,53042.0,2023-11-20,,['area: forms'],open,SergeyBarskiyTyler,
issue,53041.0,2023-11-20,,['area: adev'],open,BrittanyLouviere,
issue,53037.0,2023-11-19,,"['state: blocked', 'good first issue', 'area: adev']",open,Oluwapelumi11,
issue,53038.0,2023-11-19,,['area: compiler'],open,laurenzfiala,
issue,53030.0,2023-11-18,2023-11-19,[],closed,racz16,
issue,53029.0,2023-11-18,2023-11-19,[],closed,racz16,
issue,53027.0,2023-11-18,2023-11-19,[],closed,drbenn,
issue,53024.0,2023-11-18,2023-11-18,[],closed,huajian123,
issue,53023.0,2023-11-18,2023-11-18,[],closed,yavuzgunay,
issue,53020.0,2023-11-17,,['area: adev-infra'],open,stot3,
issue,53017.0,2023-11-17,2023-11-20,"['state: has PR', 'area: migrations', 'core: control flow']",closed,jessicajaniuk,
issue,53016.0,2023-11-17,,"['hotlist: devrel', 'area: adev-infra']",open,stot3,
issue,53015.0,2023-11-17,,[],open,stot3,
issue,53014.0,2023-11-17,2023-11-17,[],closed,viniciusschuelter,
issue,53013.0,2023-11-17,,"['state: has PR', 'area: compiler', 'core: CSS encapsulation', 'P3']",open,viniciusschuelter,
issue,53009.0,2023-11-17,2023-11-20,"['state: has PR', 'area: migrations', 'core: control flow']",closed,jessicajaniuk,
issue,53007.0,2023-11-17,2023-11-18,[],closed,dontpanicux,
issue,53005.0,2023-11-17,,[],open,nathan-nusign,
issue,53003.0,2023-11-17,,['area: adev-infra'],open,danielalexis,
issue,53002.0,2023-11-17,,['area: testing'],open,atscott,
issue,53000.0,2023-11-17,2023-11-18,[],closed,desarrollovelmar,
issue,52998.0,2023-11-17,2023-11-20,"['needs reproduction', 'area: migrations']",closed,mazlano27,
issue,52997.0,2023-11-17,,['area: adev-infra'],open,stot3,
issue,52996.0,2023-11-17,2023-11-17,[],closed,penfold,
issue,52994.0,2023-11-17,2023-11-17,[],closed,DimitriTsikaridze,
issue,52993.0,2023-11-17,,['area: adev-infra'],open,DimitriTsikaridze,
issue,52989.0,2023-11-17,2023-11-17,"['help wanted', 'good first issue', 'area: adev']",closed,TerranceKhumalo-absa,
issue,52988.0,2023-11-17,2023-11-17,[],closed,vneogi199,
issue,52987.0,2023-11-17,2023-11-17,[],closed,PrabhuTeja-Dasari,
issue,52986.0,2023-11-17,,['area: adev-infra'],open,JaydevVadachhak,
issue,52981.0,2023-11-16,,['area: adev-infra'],open,dostarora97,
issue,52980.0,2023-11-16,,['area: devtools'],open,JHarrisGTI,
issue,52978.0,2023-11-16,2023-11-16,[],closed,lucascouto,
issue,52974.0,2023-11-16,2023-11-16,[],closed,elfilado,
issue,52969.0,2023-11-16,,"['area: core', 'core: control flow']",open,penfold,
issue,52968.0,2023-11-16,,['area: adev'],open,JaydevVadachhak,
issue,52967.0,2023-11-16,2023-11-16,[],closed,m-aouzal,
issue,52965.0,2023-11-16,2023-11-16,[],closed,nishanthvallambatla,
issue,52963.0,2023-11-16,2023-11-16,[],closed,sedax90,
issue,52962.0,2023-11-16,,[],open,davidpanic,
issue,52961.0,2023-11-16,,"['area: aio', 'help wanted', 'good first issue']",open,stbn1699,
issue,52960.0,2023-11-16,,"['help wanted', 'good first issue', 'area: adev']",open,denilson32,
issue,52959.0,2023-11-16,2023-11-16,[],closed,JohnStamatelos,
issue,52955.0,2023-11-16,,['area: adev'],open,andreandersson,
issue,52954.0,2023-11-16,2023-11-16,[],closed,Niclassg,
issue,52953.0,2023-11-16,,['area: docs'],open,e-oz,
issue,52952.0,2023-11-16,2023-11-16,[],closed,PieterjanDeClippel,
issue,52951.0,2023-11-16,2023-11-16,[],closed,arindamgit,
issue,52950.0,2023-11-16,2023-11-16,[],closed,PieterjanDeClippel,
issue,52949.0,2023-11-16,2023-11-16,[],closed,dan-laskowski,
issue,52948.0,2023-11-16,2023-11-16,[],closed,diyxiaoshitou,
issue,52947.0,2023-11-16,2023-11-16,[],closed,KarlXOL,
issue,52946.0,2023-11-16,,"['area: router', 'P3', 'area: docs']",open,merkisoft,
issue,52945.0,2023-11-15,,['area: compiler'],open,conorblencowe,
issue,52944.0,2023-11-15,2023-11-15,[],closed,KIK22670,
issue,52940.0,2023-11-15,,"['area: core', 'cross-cutting: signals']",open,brentyates,
issue,52937.0,2023-11-15,2023-11-15,[],closed,vasnimartin,
issue,52936.0,2023-11-15,2023-11-15,[],closed,denilson32,
issue,52933.0,2023-11-15,2023-11-20,['area: devtools'],closed,Vbuddies,
issue,52932.0,2023-11-15,2023-11-20,"['area: devtools', 'bug']",closed,NsdHSO,
issue,52930.0,2023-11-15,2023-11-15,[],closed,AsandahDevs,
issue,52929.0,2023-11-15,,"['area: server', 'needs: clarification']",open,jdgamble555,
issue,52928.0,2023-11-15,,"['area: core', 'core: change detection', 'core: dynamic view creation']",open,pkozlowski-opensource,
issue,52927.0,2023-11-15,2023-11-20,"['area: migrations', 'core: control flow']",closed,bjornharvold,
issue,52925.0,2023-11-15,2023-11-15,[],closed,AsandahDevs,
issue,52924.0,2023-11-15,2023-11-15,['area: router'],closed,martincoutts,
issue,52921.0,2023-11-15,2023-11-15,[],closed,swapnilnakate7,
issue,52920.0,2023-11-15,2023-11-15,[],closed,MunMunMiao,
issue,52917.0,2023-11-14,2023-11-16,"['area: core', 'state: has PR', 'bug', 'core: control flow']",closed,jjw99,
issue,52915.0,2023-11-14,2023-11-14,['area: adev'],closed,Fabricio-developer,
issue,52913.0,2023-11-14,2023-11-14,[],closed,mcfdez,
issue,52912.0,2023-11-14,,"['area: core', 'core: hydration']",open,jeffwhelpley,
issue,52911.0,2023-11-14,2023-11-14,"['help wanted', 'good first issue', 'area: adev']",closed,rkvpratapreddy,
issue,52909.0,2023-11-14,,"['help wanted', 'area: adev']",open,CondensedMilk7,
issue,52906.0,2023-11-14,2023-11-14,['area: server'],closed,newvladimirov,
issue,52900.0,2023-11-14,,['area: adev'],open,jsuryakt,
issue,52898.0,2023-11-14,,"['feature', 'area: core', 'feature: votes required', 'core: defer']",open,edwarddubi,
issue,52897.0,2023-11-14,2023-11-15,"['area: aio', 'area: core', 'state: has PR', 'core: defer', 'area: adev']",closed,e-oz,
issue,52896.0,2023-11-14,2023-11-14,[],closed,SandeepBhartiya,
issue,52895.0,2023-11-14,,['area: animations'],open,simonmumenthaler,
issue,52894.0,2023-11-14,,['area: router'],open,decoursin,
issue,52892.0,2023-11-14,2023-11-20,"['needs reproduction', 'area: router']",closed,leonelvsc,
issue,52891.0,2023-11-14,,['area: adev'],open,aghilesh,
issue,52890.0,2023-11-14,2023-11-14,[],closed,nagashimam,
issue,52889.0,2023-11-14,,"['feature', 'feature: votes required', 'area: devtools', 'cross-cutting: signals']",open,FilipeJohansson,
issue,52888.0,2023-11-14,2023-11-14,"['area: core', 'core: defer']",closed,andrei-agdo,
issue,52886.0,2023-11-14,2023-11-14,[],closed,florinteodorescu,
issue,52885.0,2023-11-14,2023-11-15,"['state: has PR', 'area: compiler', 'P1', 'bug', 'core: control flow']",closed,sysmat,
issue,52884.0,2023-11-14,,['area: adev'],open,chriswoodie,
issue,52883.0,2023-11-14,,"['feature', 'area: router', 'feature: votes required']",open,zygarios,
issue,52879.0,2023-11-13,2023-11-13,[],closed,consman,
issue,52877.0,2023-11-13,,"['area: router', 'P5', 'area: adev', 'area: docs']",open,puschie286,
issue,52876.0,2023-11-13,,"['area: core', 'state: has PR', 'P2', 'core: defer']",open,naveedahmed1,
issue,52871.0,2023-11-13,2023-11-13,"['hotlist: devrel', 'area: adev', 'area: docs']",closed,Leiloukou,
issue,52922.0,2023-11-13,,['area: server'],open,jnizet,
issue,52861.0,2023-11-13,2023-11-13,[],closed,paulnaber,
issue,52860.0,2023-11-13,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,SagiHalevy,
issue,52859.0,2023-11-13,2023-11-13,['area: adev'],closed,MasterReptilian77,
issue,52858.0,2023-11-13,2023-11-13,[],closed,cesco69,
issue,52857.0,2023-11-13,2023-11-13,[],closed,ikefakis,
issue,52855.0,2023-11-13,,"['area: compiler', 'bug', 'core: control flow']",open,stefannikolei,
issue,52854.0,2023-11-13,2023-11-13,"['area: migrations', 'core: control flow']",closed,kbrilla,
issue,52853.0,2023-11-13,2023-11-13,[],closed,aktasahmet,
issue,52852.0,2023-11-13,,"['state: blocked', 'help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,CodeAndWeb,
issue,52847.0,2023-11-13,2023-11-13,[],closed,bielmc11,
issue,52846.0,2023-11-13,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,sdedieu,
issue,52845.0,2023-11-13,2023-11-13,[],closed,osamasynergy,
issue,52844.0,2023-11-13,2023-11-13,[],closed,sleptsov,
issue,52843.0,2023-11-13,2023-11-13,"['help wanted', 'good first issue', 'area: adev']",closed,devOfJava,
issue,52842.0,2023-11-13,2023-11-13,"['area: migrations', 'core: control flow']",closed,stefannikolei,
issue,52841.0,2023-11-13,,"['state: blocked', 'area: dev-infra', 'P1', 'area: adev']",open,bozo88,
issue,52839.0,2023-11-12,2023-11-12,[],closed,mattveraldi,
issue,52837.0,2023-11-12,2023-11-12,[],closed,mamjerez,
issue,52836.0,2023-11-12,,"['help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,ArneCaluwe,
issue,52835.0,2023-11-12,2023-11-12,[],closed,4javier,
issue,52834.0,2023-11-12,2023-11-12,[],closed,jasbel,
issue,52833.0,2023-11-12,2023-11-13,['area: adev-infra'],closed,pBouillon,
issue,52832.0,2023-11-12,2023-11-13,[],closed,Oidlichtnwoada,
issue,52830.0,2023-11-12,2023-11-12,[],closed,Vikas-AppliedSystems,
issue,52828.0,2023-11-12,2023-11-13,"['area: adev', 'area: docs']",closed,milar7,
issue,52827.0,2023-11-12,2023-11-12,"['help wanted', 'good first issue', 'area: adev']",closed,axeleguia,
issue,52825.0,2023-11-11,2023-11-13,['area: adev'],closed,VictorPerezAsuaje,
issue,52824.0,2023-11-11,2023-11-11,[],closed,ZebaNazneen,
issue,52823.0,2023-11-11,,"['help wanted', 'good first issue', 'browser: firefox', 'area: adev', 'area: adev-infra']",open,rdechiara,
issue,52822.0,2023-11-11,2023-11-11,[],closed,Melkye,
issue,52819.0,2023-11-11,2023-11-12,[],closed,mvdluit,
issue,52818.0,2023-11-11,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev', 'area: adev-infra']",open,keidachird,
issue,52817.0,2023-11-11,2023-11-15,"['area: testing', 'regression', 'state: has PR', 'P2']",closed,satanTime,
issue,52815.0,2023-11-11,2023-11-11,[],closed,KevTale,
issue,52813.0,2023-11-11,2023-11-11,[],closed,ArneCaluwe,
issue,52812.0,2023-11-11,2023-11-11,[],closed,ashleychootim,
issue,52809.0,2023-11-11,2023-11-11,"['help wanted', 'good first issue', 'area: adev']",closed,MBDesu,
issue,52805.0,2023-11-11,,['area: core'],open,Gnyblast,
issue,52801.0,2023-11-10,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,sream,
issue,52800.0,2023-11-10,,"['feature', 'area: core', 'feature: under consideration', 'core: defer']",open,tomastrajan,
issue,52799.0,2023-11-10,,"['feature', 'area: core', 'feature: under consideration', 'core: defer']",open,tomastrajan,
issue,52797.0,2023-11-10,2023-11-13,"['state: has PR', 'area: adev']",closed,azeek21,
issue,52794.0,2023-11-10,,"['help wanted', 'good first issue', 'area: adev']",open,Klerith,
issue,52793.0,2023-11-10,,['area: adev'],open,rsivan,
issue,52789.0,2023-11-10,2023-11-10,"['area: core', 'cross-cutting: standalone']",closed,marcindz88,
issue,52786.0,2023-11-10,2023-11-10,['area: devtools'],closed,ngmariusz,
issue,52787.0,2023-11-10,2023-11-13,['area: migrations'],closed,Coly010,
issue,52785.0,2023-11-10,2023-11-13,['area: adev'],closed,SamEdwardsWEG,
issue,52781.0,2023-11-10,2023-11-10,[],closed,WeihanLi,
issue,52779.0,2023-11-10,2023-11-10,[],closed,jeffwhelpley,
issue,52778.0,2023-11-10,2023-11-10,['area: adev'],closed,sametcelikbicak,
issue,52777.0,2023-11-10,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,enstenr,
issue,52773.0,2023-11-10,2023-11-10,[],closed,sdedieu,
issue,52771.0,2023-11-10,2023-11-13,['area: docs'],closed,sdedieu,
issue,52770.0,2023-11-10,2023-11-10,[],closed,sachinkannaujiya98,
issue,52769.0,2023-11-10,2023-11-10,[],closed,mcwebdev,
issue,52768.0,2023-11-10,2023-11-13,['area: adev'],closed,dustineichler,
issue,52767.0,2023-11-10,2023-11-20,"['state: has PR', 'area: compiler', 'core: control flow']",closed,nyannyacha,
issue,52766.0,2023-11-10,,"['help wanted', 'good first issue', 'area: adev']",open,mvdluit,
issue,52765.0,2023-11-09,2023-11-13,"['area: migrations', 'core: control flow']",closed,grosch-intl,
issue,52764.0,2023-11-09,2023-11-09,[],closed,GuillaumeNury,
issue,52760.0,2023-11-09,,"['help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,AppleLAN,
issue,52758.0,2023-11-09,,['area: adev'],open,AppleLAN,
issue,52757.0,2023-11-09,2023-11-09,[],closed,AppleLAN,
issue,52756.0,2023-11-09,2023-11-20,"['area: migrations', 'core: control flow']",closed,sfabriece,
issue,52750.0,2023-11-09,,['area: aio'],open,hittten,
issue,52751.0,2023-11-09,2023-11-13,"['area: aio', 'help wanted', 'state: has PR', 'good first issue', 'area: adev']",closed,anukiransolur,
issue,52749.0,2023-11-09,2023-11-09,"['hotlist: devrel', 'area: adev-infra']",closed,Gortyser,
issue,52747.0,2023-11-09,2023-11-09,['area: adev'],closed,devbyray,
issue,52746.0,2023-11-09,,"['feature', 'area: core', 'feature: under consideration', 'core: defer']",open,rainerhahnekamp,
issue,52741.0,2023-11-09,2023-11-09,['area: adev'],closed,SandeepBhartiya,
issue,52740.0,2023-11-09,2023-11-09,[],closed,Gortyser,
issue,52739.0,2023-11-09,,"['feature', 'area: core', 'feature: in backlog', 'core: defer']",open,AndrewKushnir,
issue,52735.0,2023-11-09,,"['help wanted', 'area: core', 'cross-cutting: signals', 'area: adev']",open,ChefBierfles31,
issue,52734.0,2023-11-09,,"['state: blocked', 'help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,mvdluit,
issue,52730.0,2023-11-09,2023-11-09,"['state: has PR', 'bug', 'core: control flow']",closed,nyannyacha,
issue,52728.0,2023-11-09,2023-11-09,[],closed,rafaelnl84,
issue,52725.0,2023-11-09,2023-11-09,['area: adev-infra'],closed,brampeirs,
issue,52723.0,2023-11-09,2023-11-09,[],closed,sdev95,
issue,52722.0,2023-11-09,2023-11-09,[],closed,cesco69,
issue,52720.0,2023-11-09,2023-11-09,['area: language-service'],closed,cesco69,
issue,52719.0,2023-11-09,2023-11-09,['area: adev'],closed,OrestVanForest,
issue,52713.0,2023-11-09,2023-11-10,"['needs reproduction', 'area: server']",closed,exovus,
issue,52710.0,2023-11-09,,"['area: core', 'core: defer']",open,SkyZeroZx,
issue,52709.0,2023-11-09,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,JeanMeche,
issue,52707.0,2023-11-08,2023-11-09,"['needs reproduction', 'area: core', 'core: defer']",closed,naveedahmed1,
issue,52706.0,2023-11-08,,"['hotlist: devrel', 'area: adev', 'area: adev-infra']",open,twerske,
issue,52705.0,2023-11-08,,"['state: blocked', 'help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,twerske,
issue,52702.0,2023-11-08,,['area: aio'],open,benclarkdev,
issue,52701.0,2023-11-08,2023-11-08,[],closed,Remid12,
issue,52700.0,2023-11-08,2023-11-08,"['area: aio', 'area: adev']",closed,humanbotgit,
issue,52695.0,2023-11-08,,"['help wanted', 'area: adev']",open,DavidJournot,
issue,52692.0,2023-11-08,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,kaibolay,
issue,52690.0,2023-11-08,,"['area: core', 'core: reactivity', 'cross-cutting: signals']",open,neo3587,
issue,52686.0,2023-11-08,2023-11-08,['area: aio'],closed,Julien-Marcou,
issue,52684.0,2023-11-08,2023-11-09,"['good first issue', 'area: adev']",closed,dwilches,
issue,52682.0,2023-11-08,2023-11-09,['area: adev-infra'],closed,dwilches,
issue,52681.0,2023-11-08,2023-11-09,['area: adev-infra'],closed,SebastianEShelby,
issue,52680.0,2023-11-08,,"['area: core', 'core: reactivity']",open,blueiceprj,
issue,52672.0,2023-11-08,2023-11-08,['area: adev-infra'],closed,fantasy0v0,
issue,52671.0,2023-11-08,2023-11-09,"['good first issue', 'area: adev']",closed,amilamen,
issue,52670.0,2023-11-08,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,amilamen,
issue,52669.0,2023-11-08,2023-11-09,"['good first issue', 'area: adev']",closed,amilamen,
issue,52634.0,2023-11-08,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,amilamen,
issue,52624.0,2023-11-08,,['area: forms'],open,dev-rajat-bacancy,
issue,52623.0,2023-11-08,2023-11-08,[],closed,k3nsei,
issue,52622.0,2023-11-08,2023-11-08,[],closed,jashwin264,
issue,52621.0,2023-11-08,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,amilamen,
issue,52620.0,2023-11-08,2023-11-09,"['good first issue', 'area: adev']",closed,amilamen,
issue,52618.0,2023-11-08,2023-11-08,"['hotlist: devrel', 'area: adev-infra']",closed,akshay3001,
issue,52616.0,2023-11-08,2023-11-08,[],closed,StormLx,
issue,52615.0,2023-11-08,2023-11-08,['area: aio'],closed,hakimio,
issue,52614.0,2023-11-08,2023-11-09,['area: adev-infra'],closed,jnizet,
issue,52612.0,2023-11-08,,"['help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,HymanZHAN,
issue,52611.0,2023-11-08,,['area: compiler'],open,jpike88,
issue,52610.0,2023-11-08,2023-11-08,[],closed,TomTomB,
issue,52609.0,2023-11-07,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,Ryth-cs,
issue,52603.0,2023-11-07,,"['state: blocked', 'help wanted', 'area: adev', 'area: adev-infra']",open,mvdluit,
issue,52600.0,2023-11-07,,"['feature', 'area: core', 'feature: votes required', 'core: defer']",open,chaosmonster,
issue,52599.0,2023-11-07,2023-11-13,['area: upgrade'],closed,samdoeswork,
issue,52598.0,2023-11-07,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev', 'area: adev-infra']",open,azeek21,
issue,52596.0,2023-11-07,2023-11-07,['area: aio'],closed,ddelavega,
issue,52595.0,2023-11-07,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,ddelavega,
issue,52594.0,2023-11-07,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,ddelavega,
issue,52593.0,2023-11-07,,"['feature', 'area: core', 'feature: votes required', 'core: defer']",open,chaosmonster,
issue,52591.0,2023-11-07,2023-11-08,['area: adev-infra'],closed,moniuch,
issue,52584.0,2023-11-07,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,McFLoDuR,
issue,52583.0,2023-11-07,2023-11-07,[],closed,samdoeswork,
issue,52582.0,2023-11-07,2023-11-07,[],closed,magioloro,
issue,52581.0,2023-11-07,2023-11-07,[],closed,geekycrooner,
issue,52579.0,2023-11-07,2023-11-07,[],closed,KevTale,
issue,52576.0,2023-11-07,2023-11-07,[],closed,dagarint,
issue,52575.0,2023-11-07,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,ESE-MONDAY,
issue,52574.0,2023-11-07,2023-11-08,"['hotlist: devrel', 'area: dev-infra']",closed,t-mish,
issue,52573.0,2023-11-07,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,davidlj95,
issue,52571.0,2023-11-07,,"['help wanted', 'area: adev', 'area: adev-infra']",open,grubeninspekteur,
issue,52566.0,2023-11-07,2023-11-09,"['hotlist: devrel', 'area: adev']",closed,digit81,
issue,52565.0,2023-11-07,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,makesh-kumar,
issue,52564.0,2023-11-07,2023-11-07,[],closed,NirajD10,
issue,52563.0,2023-11-07,2023-11-07,[],closed,akashmadhavai,
issue,52562.0,2023-11-07,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,rajguru827,
issue,52561.0,2023-11-07,,"['help wanted', 'area: adev']",open,spfuller,
issue,52560.0,2023-11-07,2023-11-07,[],closed,praveeno,
issue,52559.0,2023-11-07,,"['area: forms', 'area: compiler']",open,zijianhuang,
issue,52556.0,2023-11-06,,"['feature', 'area: core', 'feature: votes required', 'core: defer']",open,Martinspire,
issue,52555.0,2023-11-06,2023-11-07,[],closed,mikimaine,
issue,52554.0,2023-11-06,,"['area: core', 'core: defer']",open,mdafanasev,
issue,52553.0,2023-11-06,2023-11-09,"['good first issue', 'area: adev']",closed,LouMauriege,
issue,52552.0,2023-11-06,,"['feature', 'area: core', 'core: content projection', 'feature: under consideration']",open,ejiang,
issue,52551.0,2023-11-06,,"['area: aio', 'P5']",open,hittten,
issue,52550.0,2023-11-06,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,joshpayette,
issue,52549.0,2023-11-06,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,ddellacqua97,
issue,52548.0,2023-11-06,2023-11-06,[],closed,mxwssl,
issue,52547.0,2023-11-06,2023-11-09,"['area: aio-infra', 'area: adev']",closed,Jordan-Hall,
issue,52542.0,2023-11-06,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,MorkovnySok,
issue,52539.0,2023-11-06,2023-11-09,"['state: has PR', 'good first issue', 'area: adev']",closed,adarshdhital007,
issue,52538.0,2023-11-06,2023-11-13,"['area: animations', 'animations: async']",closed,zip-fa,
issue,52537.0,2023-11-06,,['area: devtools'],open,Martinspire,
issue,52533.0,2023-11-06,2023-11-07,"['area: core', 'core: control flow']",closed,zip-fa,
issue,52528.0,2023-11-06,,"['area: core', 'core: control flow']",open,zip-fa,
issue,52527.0,2023-11-06,2023-11-06,[],closed,zip-fa,
issue,52526.0,2023-11-06,,"['area: animations', 'area: core', 'core: control flow']",open,e-oz,
issue,52524.0,2023-11-06,2023-11-09,"['needs reproduction', 'area: core', 'core: control flow']",closed,naveedahmed1,
issue,52523.0,2023-11-06,2023-11-06,"['area: migrations', 'core: control flow']",closed,zip-fa,
issue,52522.0,2023-11-06,2023-11-06,"['area: migrations', 'core: control flow']",closed,zip-fa,
issue,52521.0,2023-11-06,,['area: common'],open,cesco69,
issue,52540.0,2023-11-06,2023-11-20,"['area: core', 'state: has PR']",closed,zip-fa,
issue,52520.0,2023-11-06,2023-11-20,['area: upgrade'],closed,NavneetVaid,
issue,52518.0,2023-11-05,2023-11-08,"['area: migrations', 'core: control flow']",closed,zip-fa,
issue,52517.0,2023-11-05,2023-11-08,"['area: migrations', 'core: control flow']",closed,zip-fa,
issue,52516.0,2023-11-05,2023-11-08,"['area: migrations', 'core: control flow']",closed,zip-fa,
issue,52513.0,2023-11-05,2023-11-08,"['area: migrations', 'core: control flow']",closed,naveedahmed1,
issue,52633.0,2023-11-03,,"['state: blocked', 'help wanted', 'area: adev', 'area: adev-infra']",open,twerske,
issue,52509.0,2023-11-03,2023-11-03,[],closed,trukhinyuri,
issue,52502.0,2023-11-03,2023-11-03,"['state: has PR', 'area: migrations', 'bug']",closed,naveedahmed1,
issue,52496.0,2023-11-02,2023-11-02,[],closed,Marvv90,
issue,52494.0,2023-11-02,,['area: common/http'],open,alessbell,
issue,52636.0,2023-11-02,,"['help wanted', 'area: adev', 'area: adev-infra']",open,twerske,
issue,52637.0,2023-11-02,,"['help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,alyssamichelle,
issue,52638.0,2023-11-02,,"['help wanted', 'good first issue', 'area: adev', 'area: adev-infra']",open,9kubczas4,
issue,52639.0,2023-11-02,,"['help wanted', 'state: has PR', 'good first issue', 'area: adev']",open,alyssamichelle,
issue,52477.0,2023-10-31,,"['area: core', 'core: hydration']",open,arturovt,
issue,52471.0,2023-10-31,,"['area: aio', 'help wanted', 'area: i18n', 'good first issue', 'area: adev']",open,sroucheray,
issue,52470.0,2023-10-31,2023-10-31,[],closed,asadakkhan,
issue,52469.0,2023-10-31,2023-10-31,[],closed,asadakkhan,
issue,52467.0,2023-10-31,2023-10-31,[],closed,asadakkhan,
issue,52466.0,2023-10-31,,['area: zones'],open,sschoeb,
issue,52461.0,2023-10-30,,['area: i18n'],open,10kc-manoj,
issue,52460.0,2023-10-30,2023-10-31,"['area: migrations', 'core: control flow']",closed,naveedahmed1,
issue,52454.0,2023-10-30,2023-10-30,[],closed,web-dave,
issue,52446.0,2023-10-30,2023-10-31,"['state: has PR', 'area: compiler', 'core: control flow']",closed,cexbrayat,
issue,52443.0,2023-10-29,2023-10-29,[],closed,kukjevov,
issue,52429.0,2023-10-27,,['area: core'],open,atscott,
issue,52428.0,2023-10-27,2023-10-27,[],closed,dminovski0,
issue,52424.0,2023-10-27,,['area: common/http'],open,mihaiDumea,
issue,52421.0,2023-10-27,2023-10-31,"['state: has PR', 'area: migrations', 'core: control flow']",closed,cexbrayat,
issue,52416.0,2023-10-27,,"['feature', 'area: router', 'feature: votes required']",open,gilsdav,
